x,y,z
8.974358974358970897e+00,-5.384615384615385025e+00,1.750135211465081997e-01
8.974358974358970897e+00,-4.871794871794872250e+00,1.741936317944669244e-01
8.974358974358970897e+00,-4.358974358974359475e+00,1.450535068056360566e-01
8.974358974358970897e+00,-3.846153846153846700e+00,9.636152218512114564e-02
8.974358974358970897e+00,-3.333333333333333925e+00,3.862167545988501316e-02
8.974358974358970897e+00,-2.820512820512821150e+00,-1.910694813717702528e-02
8.974358974358970897e+00,-2.307692307692308376e+00,-7.063973570837527027e-02
8.974358974358970897e+00,-1.794871794871795601e+00,-1.126614313011271851e-01
8.974358974358970897e+00,-1.282051282051282826e+00,-1.439584403402941470e-01
8.974358974358970897e+00,-7.692307692307700506e-01,-1.644848044884229810e-01
8.974358974358970897e+00,-2.564102564102572757e-01,-1.746025929396966547e-01
8.974358974358970897e+00,2.564102564102554993e-01,-1.746025929396966547e-01
8.974358974358970897e+00,7.692307692307682743e-01,-1.644848044884230087e-01
8.974358974358970897e+00,1.282051282051281049e+00,-1.439584403402942026e-01
8.974358974358970897e+00,1.794871794871793824e+00,-1.126614313011272545e-01
8.974358974358970897e+00,2.307692307692306599e+00,-7.063973570837533966e-02
8.974358974358970897e+00,2.820512820512819374e+00,-1.910694813717711202e-02
8.974358974358970897e+00,3.333333333333332149e+00,3.862167545988458989e-02
8.974358974358970897e+00,3.846153846153844924e+00,9.636152218512078482e-02
8.974358974358970897e+00,4.358974358974357699e+00,1.450535068056358345e-01
8.974358974358970897e+00,4.871794871794870474e+00,1.741936317944668688e-01
8.974358974358970897e+00,5.384615384615383249e+00,1.750135211465083385e-01
8.974358974358970897e+00,5.897435897435896024e+00,1.448183792136968906e-01
8.974358974358970897e+00,6.410256410256408799e+00,9.067330094160581944e-02
8.974358974358970897e+00,6.923076923076919797e+00,2.983512899682037867e-02
8.974358974358970897e+00,7.435897435897434349e+00,-1.509914582351404300e-02
8.974358974358970897e+00,7.948717948717948900e+00,-2.593504574947420871e-02
8.974358974358970897e+00,8.461538461538459899e+00,3.993000290474640890e-04
8.974358974358970897e+00,8.974358974358970897e+00,4.656364213268275598e-02
8.974358974358970897e+00,9.487179487179485449e+00,8.033545839261689581e-02
8.974358974358970897e+00,1.000000000000000000e+01,7.091817934196108231e-02
9.487179487179485449e+00,-1.000000000000000000e+01,3.650878914700780853e-02
9.487179487179485449e+00,-9.487179487179487225e+00,9.603478653858170400e-02
9.487179487179485449e+00,-8.974358974358974450e+00,1.056964394638210819e-01
9.487179487179485449e+00,-8.461538461538461675e+00,7.508460006798629849e-02
9.487179487179485449e+00,-7.948717948717948900e+00,3.026452575209691992e-02
9.487179487179485449e+00,-7.435897435897436125e+00,-1.652397712181452594e-03
9.487179487179485449e+00,-6.923076923076923350e+00,-4.856442367224739209e-03
9.487179487179485449e+00,-6.410256410256410575e+00,2.089419648833418242e-02
9.487179487179485449e+00,-5.897435897435897800e+00,6.376954113931379564e-02
9.487179487179485449e+00,-5.384615384615385025e+00,1.073111949847109919e-01
9.487179487179485449e+00,-4.871794871794872250e+00,1.374907818585924812e-01
9.487179487179485449e+00,-4.358974358974359475e+00,1.467144435774474509e-01
9.487179487179485449e+00,-3.846153846153846700e+00,1.343415252321982778e-01
9.487179487179485449e+00,-3.333333333333333925e+00,1.048347266010736939e-01
9.487179487179485449e+00,-2.820512820512821150e+00,6.510640505824402680e-02
9.487179487179485449e+00,-2.307692307692308376e+00,2.225124394126874044e-02
9.487179487179485449e+00,-1.794871794871795601e+00,-1.781214812222233629e-02
9.487179487179485449e+00,-1.282051282051282826e+00,-5.081822626255300818e-02
9.487179487179485449e+00,-7.692307692307700506e-01,-7.405099199514193764e-02
9.487179487179485449e+00,-2.564102564102572757e-01,-8.599591341459231209e-02
9.487179487179485449e+00,2.564102564102554993e-01,-8.599591341459231209e-02
9.487179487179485449e+00,7.692307692307682743e-01,-7.405099199514197927e-02
9.487179487179485449e+00,1.282051282051281049e+00,-5.081822626255306369e-02
9.487179487179485449e+00,1.794871794871793824e+00,-1.781214812222240568e-02
9.487179487179485449e+00,2.307692307692306599e+00,2.225124394126865718e-02
9.487179487179485449e+00,2.820512820512819374e+00,6.510640505824373536e-02
9.487179487179485449e+00,3.333333333333332149e+00,1.048347266010736106e-01
9.487179487179485449e+00,3.846153846153844924e+00,1.343415252321981945e-01
9.487179487179485449e+00,4.358974358974357699e+00,1.467144435774475342e-01
9.487179487179485449e+00,4.871794871794870474e+00,1.374907818585927033e-01
9.487179487179485449e+00,5.384615384615383249e+00,1.073111949847113111e-01
9.487179487179485449e+00,5.897435897435896024e+00,6.376954113931376789e-02
9.487179487179485449e+00,6.410256410256408799e+00,2.089419648833461263e-02
9.487179487179485449e+00,6.923076923076919797e+00,-4.856442367224628187e-03
9.487179487179485449e+00,7.435897435897434349e+00,-1.652397712181591372e-03
9.487179487179485449e+00,7.948717948717948900e+00,3.026452575209691992e-02
9.487179487179485449e+00,8.461538461538459899e+00,7.508460006798638176e-02
9.487179487179485449e+00,8.974358974358970897e+00,1.056964394638208599e-01
9.487179487179485449e+00,9.487179487179485449e+00,9.603478653858178726e-02
9.487179487179485449e+00,1.000000000000000000e+01,3.650878914700780853e-02
1.000000000000000000e+01,-1.000000000000000000e+01,-2.819477570447562892e-02
1.000000000000000000e+01,-9.487179487179487225e+00,6.186977021821168238e-02
1.000000000000000000e+01,-8.974358974358974450e+00,1.199818682316465546e-01
1.000000000000000000e+01,-8.461538461538461675e+00,1.319613534034165814e-01
1.000000000000000000e+01,-7.948717948717948900e+00,1.049125780789984252e-01
1.000000000000000000e+01,-7.435897435897436125e+00,5.960887983781200383e-02
1.000000000000000000e+01,-6.923076923076923350e+00,1.876803904797616496e-02
1.000000000000000000e+01,-6.410256410256410575e+00,-2.416769270664462232e-03
1.000000000000000000e+01,-5.897435897435897800e+00,-6.038584700955584861e-05
1.000000000000000000e+01,-5.384615384615385025e+00,2.013990950805145952e-02
1.000000000000000000e+01,-4.871794871794872250e+00,4.766408890156167977e-02
1.000000000000000000e+01,-4.358974358974359475e+00,7.210995423803333304e-02
1.000000000000000000e+01,-3.846153846153846700e+00,8.644727632231166692e-02
1.000000000000000000e+01,-3.333333333333333925e+00,8.808640268803272222e-02
1.000000000000000000e+01,-2.820512820512821150e+00,7.826274674737795922e-02
1.000000000000000000e+01,-2.307692307692308376e+00,6.061234709643208152e-02
1.000000000000000000e+01,-1.794871794871795601e+00,3.969281135257781562e-02
1.000000000000000000e+01,-1.282051282051282826e+00,1.986827573738067509e-02
1.000000000000000000e+01,-7.692307692307700506e-01,4.658145265330690399e-03
1.000000000000000000e+01,-2.564102564102572757e-01,-3.544630623890585031e-03
1.000000000000000000e+01,2.564102564102554993e-01,-3.544630623890598908e-03
1.000000000000000000e+01,7.692307692307682743e-01,4.658145265330662643e-03
1.000000000000000000e+01,1.282051282051281049e+00,1.986827573738061958e-02
1.000000000000000000e+01,1.794871794871793824e+00,3.969281135257775317e-02
1.000000000000000000e+01,2.307692307692306599e+00,6.061234709643200519e-02
1.000000000000000000e+01,2.820512820512819374e+00,7.826274674737787596e-02
1.000000000000000000e+01,3.333333333333332149e+00,8.808640268803263895e-02
1.000000000000000000e+01,3.846153846153844924e+00,8.644727632231188896e-02
1.000000000000000000e+01,4.358974358974357699e+00,7.210995423803326365e-02
1.000000000000000000e+01,4.871794871794870474e+00,4.766408890156196426e-02
1.000000000000000000e+01,5.384615384615383249e+00,2.013990950805169544e-02
1.000000000000000000e+01,5.897435897435896024e+00,-6.038584700944482631e-05
1.000000000000000000e+01,6.410256410256408799e+00,-2.416769270664517744e-03
1.000000000000000000e+01,6.923076923076919797e+00,1.876803904797598455e-02
1.000000000000000000e+01,7.435897435897434349e+00,5.960887983781169852e-02
1.000000000000000000e+01,7.948717948717948900e+00,1.049125780789984252e-01
1.000000000000000000e+01,8.461538461538459899e+00,1.319613534034166646e-01
1.000000000000000000e+01,8.974358974358970897e+00,1.199818682316468599e-01
1.000000000000000000e+01,9.487179487179485449e+00,6.186977021821177258e-02
1.000000000000000000e+01,1.000000000000000000e+01,-2.819477570447562892e-02
